stage,rel,chi_12,chi_13,chi_23,omega_1,omega_2,chi_bb_11,chi_bb_22,chi_bb_12,pw_length,dist_mean,n_points,n_segments,gap_total,full_length,dist_max,dist_min,residual_rms,pca_span,n_branch,is_single,flag
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p04__chibb22_0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.04,0.06,0.0,0.14989959,0.01670155,112,3,0.22223353,0.37213313,0.05490765,7.542e-05,0.03076831,0.20604792,8,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p04__chibb22_0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.04,0.08,0.0,0.18882539,0.01647161,115,3,0.17606693,0.36489231,0.05599311,7.997e-05,0.03206402,0.2053536,7,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p04__chibb22_0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.04,0.1,0.0,0.18403416,0.01372443,143,3,0.15589762,0.33993178,0.05709754,9.781e-05,0.02962678,0.20563156,3,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p04__chibb22_m0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.04,-0.02,0.0,0.11690262,0.00416242,77,3,0.16784189,0.28474451,0.01832641,0.00014939,0.03208667,0.16160567,3,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p04__chibb22_m0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.04,-0.04,0.0,0.11628453,0.00437816,69,3,0.15844411,0.27472864,0.02046888,0.00018349,0.03046614,0.14813052,5,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p04__chibb22_m0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.04,-0.06,0.0,0.10725444,0.00539593,65,3,0.15411092,0.26136536,0.02271125,0.00016246,0.03321778,0.14823549,8,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p04__chibb22_m0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.04,-0.08,0.0,0.11023343,0.00641658,66,3,0.14513831,0.25537173,0.02502123,0.00027167,0.03385526,0.15025569,4,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p04__chibb22_m0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.04,-0.1,0.0,0.09392166,0.00683076,58,3,0.15408639,0.24800805,0.02737383,0.0004122,0.03324267,0.14537841,3,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p06__chibb22_0__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.06,0.0,0.0,0.14615451,0.00425452,103,4,0.16730895,0.31346345,0.0352834,0.00015515,0.03308433,0.19368661,12,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p06__chibb22_0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.06,0.02,0.0,0.18340787,0.01220078,145,3,0.14985675,0.33326462,0.05433816,0.00016172,0.02804014,0.20674626,5,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p06__chibb22_0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.06,0.04,0.0,0.18151196,0.01407478,130,3,0.15371185,0.3352238,0.05516269,8.943e-05,0.02960088,0.20493185,8,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p06__chibb22_0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.06,0.06,0.0,0.19393838,0.0165887,114,3,0.17026368,0.36420205,0.0559927,0.0001503,0.0313665,0.20632338,10,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p06__chibb22_0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.06,0.08,0.0,0.19849149,0.01718375,114,3,0.17767526,0.37616675,0.05680594,0.00012872,0.03294401,0.20524056,7,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p06__chibb22_0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.06,0.1,0.0,0.25521141,0.01416265,136,4,0.15531565,0.41052706,0.05601678,0.00015509,0.03148544,0.20424509,18,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p06__chibb22_m0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.06,-0.02,0.0,0.13455678,0.00380002,93,3,0.14584949,0.28040626,0.01832684,0.00013231,0.0309508,0.15439791,5,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p06__chibb22_m0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.06,-0.04,0.0,0.11799262,0.00360776,85,3,0.15003358,0.26802619,0.02046933,0.00022223,0.02814397,0.14637428,6,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p06__chibb22_m0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.06,-0.06,0.0,0.1250382,0.00471759,90,4,0.1394258,0.264464,0.03563142,0.00014581,0.02990936,0.1494289,7,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p06__chibb22_m0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.06,-0.08,0.0,0.1131864,0.00542642,79,3,0.14316344,0.25634984,0.0250217,0.00024125,0.03184062,0.15074455,6,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p06__chibb22_m0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.06,-0.1,0.0,0.11741699,0.00530157,83,3,0.13126257,0.24867956,0.02737431,0.0001774,0.02951362,0.14669579,8,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p08__chibb22_0__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.08,0.0,0.0,0.18958137,0.00424607,116,4,0.1404015,0.32998287,0.04795621,0.00024999,0.03172806,0.20340938,9,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p08__chibb22_0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.08,0.02,0.0,0.21725259,0.01171815,165,3,0.12317105,0.34042365,0.05641574,0.00014387,0.0275756,0.2065423,11,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p08__chibb22_0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.08,0.04,0.0,0.2031198,0.01261728,151,3,0.13253283,0.33565262,0.05628504,0.0001645,0.02895261,0.20543393,9,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p08__chibb22_0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.08,0.06,0.0,0.18532709,0.01352104,145,3,0.15526712,0.34059421,0.05709539,0.00036473,0.02942269,0.20704065,8,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p08__chibb22_0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.08,0.08,0.0,0.28317535,0.01448256,146,4,0.1316759,0.41485125,0.05979582,0.00015846,0.03107993,0.20772768,21,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p08__chibb22_0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.08,0.1,0.0,0.26943173,0.01633443,133,5,0.13290005,0.40233178,0.06060416,0.00010029,0.03285881,0.20884598,16,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p08__chibb22_m0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.08,-0.02,0.0,0.16829564,0.00358871,113,4,0.12315027,0.29144591,0.02564343,0.00016064,0.02954817,0.16430108,8,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p08__chibb22_m0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.08,-0.04,0.0,0.14991713,0.00343607,108,4,0.12155864,0.27147577,0.03179377,0.00020132,0.02611446,0.14942942,8,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p08__chibb22_m0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.08,-0.06,0.0,0.14773182,0.00380247,108,4,0.11734713,0.26507896,0.02914914,0.00017052,0.02711832,0.14377051,6,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p08__chibb22_m0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.08,-0.08,0.0,0.14279379,0.00418873,105,3,0.11363735,0.25643114,0.02502217,0.00023074,0.028507,0.1445061,5,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p08__chibb22_m0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.08,-0.1,0.0,0.13627092,0.0048767,96,4,0.1158413,0.25211221,0.02737478,0.00017831,0.02885193,0.14435174,6,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p1__chibb22_0__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.1,0.0,0.0,0.19780654,0.00414537,138,4,0.11821143,0.31601797,0.03498862,0.00012654,0.03067229,0.18919568,11,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p1__chibb22_0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.1,0.02,0.0,0.2620462,0.01169568,181,2,0.07889225,0.34093844,0.05725289,0.000128,0.0275037,0.20669516,10,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p1__chibb22_0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.1,0.04,0.0,0.23043663,0.01195523,173,3,0.11284277,0.3432794,0.05822582,0.00012981,0.02828491,0.20747345,14,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p1__chibb22_0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.1,0.06,0.0,0.22099104,0.01238178,160,3,0.11815997,0.33915101,0.05823722,0.00013192,0.02892813,0.20887621,10,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p1__chibb22_0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.1,0.08,0.0,0.24756721,0.01220653,163,5,0.14035563,0.38792285,0.05715586,8.86e-05,0.0302048,0.20635319,20,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p1__chibb22_0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.1,0.1,0.0,0.30297388,0.01337475,150,5,0.10646815,0.40944203,0.05793004,0.00013686,0.03241698,0.20742171,20,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p1__chibb22_m0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.1,-0.02,0.0,0.1781761,0.00382864,126,4,0.10260408,0.28078018,0.03007767,0.00012549,0.02869064,0.15376411,11,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p1__chibb22_m0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.1,-0.04,0.0,0.17368363,0.00358484,120,3,0.09953361,0.27321724,0.02550433,0.00012491,0.02626157,0.15029862,10,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p1__chibb22_m0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.1,-0.06,0.0,0.16484273,0.00409246,115,4,0.10365404,0.26849678,0.0258431,0.00012485,0.0275619,0.1461906,11,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p1__chibb22_m0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.1,-0.08,0.0,0.16067685,0.00450206,116,3,0.10194322,0.26262007,0.02502263,0.00012538,0.0283368,0.14877033,8,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_0p1__chibb22_m0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,0.1,-0.1,0.0,0.15505428,0.00490996,110,3,0.09906109,0.25411537,0.03699262,0.00012655,0.02779456,0.14484845,6,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p02__chibb22_0__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.02,0.0,0.0,0.0437039,0.01256587,30,2,0.09194781,0.13565171,0.01798137,0.01053349,0.00537669,0.11618716,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p02__chibb22_0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.02,0.02,0.0,0.04452098,0.01004491,32,3,0.22820665,0.27272763,0.01798183,0.00031825,0.04545563,0.11786299,3,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p02__chibb22_0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.02,0.04,0.0,0.08835546,0.00561249,56,3,0.1892051,0.27756056,0.01798229,2.153e-05,0.03979696,0.15263441,4,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p02__chibb22_0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.02,0.06,0.0,0.12526485,0.00447155,72,3,0.16060782,0.28587268,0.01798275,5.351e-05,0.03535468,0.16351787,3,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p02__chibb22_0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.02,0.08,0.0,0.13867015,0.00351452,91,3,0.14175761,0.28042776,0.0179832,0.00013511,0.03280585,0.16035394,4,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p02__chibb22_0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.02,0.1,0.0,0.15217121,0.00334389,107,4,0.13560614,0.28777735,0.01798364,0.00014119,0.03148107,0.1607678,5,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p02__chibb22_m0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.02,-0.02,0.0,0.03283693,0.0139166,24,2,0.09623973,0.12907666,0.01832511,0.01139619,0.00436135,0.11446596,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p02__chibb22_m0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.02,-0.04,0.0,0.03281202,0.01483676,21,2,0.09447088,0.12728289,0.02046751,0.01137146,0.00464375,0.11273122,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p02__chibb22_m0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.02,-0.06,0.0,0.03143891,0.0160313,22,2,0.09364976,0.12508866,0.02270983,0.01134583,0.00425488,0.11097572,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p02__chibb22_m0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.02,-0.08,0.0,0.03006203,0.01764048,23,2,0.09264774,0.12270978,0.0250198,0.01131925,0.00397943,0.1093037,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p02__chibb22_m0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.02,-0.1,0.0,0.03004787,0.01849779,22,2,0.09101377,0.12106164,0.02737238,0.01129165,0.00396687,0.1076409,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p04__chibb22_0__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.04,0.0,0.0,0.0355064,0.01350057,24,2,0.09382569,0.1293321,0.01887723,0.01051319,0.00469877,0.11380727,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p04__chibb22_0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.04,0.02,0.0,0.03691578,0.01145876,27,3,0.23007954,0.26699532,0.01887981,0.00026538,0.02637671,0.1155043,3,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p04__chibb22_0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.04,0.04,0.0,0.08892622,0.00480522,59,3,0.1831759,0.27210211,0.01888234,5.96e-06,0.03430592,0.14891213,3,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p04__chibb22_0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.04,0.06,0.0,0.10478643,0.00393554,76,3,0.16869716,0.2734836,0.01888485,0.0001362,0.03173746,0.15069426,3,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p04__chibb22_0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.04,0.08,0.0,0.14805305,0.00370488,91,3,0.13438183,0.28243488,0.01888731,0.00012138,0.03078949,0.15659003,5,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p04__chibb22_0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.04,0.1,0.0,0.15284494,0.003351,108,4,0.12492208,0.27776701,0.02217355,0.00013756,0.02861363,0.15063657,6,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p04__chibb22_m0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.04,-0.02,0.0,0.03139176,0.01501613,21,2,0.09429688,0.12568864,0.01887461,0.01307061,0.00427445,0.1120761,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p04__chibb22_m0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.04,-0.04,0.0,0.03000782,0.01638818,17,2,0.0932539,0.12326172,0.02046705,0.01396057,0.00444843,0.11034442,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p04__chibb22_m0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.04,-0.06,0.0,0.02863178,0.01775883,18,2,0.09232956,0.12096134,0.02270935,0.01393598,0.00397873,0.10860039,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p04__chibb22_m0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.04,-0.08,0.0,0.0286143,0.01937196,18,2,0.09059923,0.11921353,0.02501931,0.01391048,0.00405636,0.10689966,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p04__chibb22_m0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.04,-0.1,0.0,0.0285981,0.02030801,19,2,0.08892292,0.11752101,0.02737188,0.01388402,0.00384878,0.10523602,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p06__chibb22_0__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.06,0.0,0.0,0.03688263,0.01455116,22,2,0.09201981,0.12890244,0.02207914,0.0104922,0.00515832,0.11274739,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p06__chibb22_0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.06,0.02,0.0,0.03829359,0.01253846,23,2,0.09330921,0.1316028,0.02207967,0.00800106,0.00548141,0.11446318,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p06__chibb22_0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.06,0.04,0.0,0.09302813,0.00583413,48,3,0.17419849,0.26722662,0.0220802,0.00011,0.03521334,0.14659057,3,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p06__chibb22_0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.06,0.06,0.0,0.11501546,0.00404607,71,3,0.15790846,0.27292392,0.02208071,0.0001119,0.02959467,0.1456842,3,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p06__chibb22_0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.06,0.08,0.0,0.13214431,0.00347692,87,3,0.13368865,0.26583296,0.02208123,0.00020778,0.02765697,0.14663983,4,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p06__chibb22_0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.06,0.1,0.0,0.13502291,0.00368236,105,5,0.13572636,0.27074926,0.03008938,0.00013387,0.02778049,0.14603806,4,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p06__chibb22_m0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.06,-0.02,0.0,0.03141277,0.01636181,18,2,0.09320236,0.12461512,0.02207861,0.01304798,0.00458028,0.1109751,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p06__chibb22_m0p04__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.06,-0.04,0.0,0.03002882,0.01832541,14,2,0.09214807,0.12217689,0.02207807,0.01565751,0.00485732,0.10918867,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p06__chibb22_m0p06__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.06,-0.06,0.0,0.02865361,0.01996866,13,2,0.0912023,0.1198559,0.02270887,0.0166121,0.00432425,0.10740351,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p06__chibb22_m0p08__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.06,-0.08,0.0,0.02999012,0.02090033,19,2,0.0885587,0.11854882,0.02501882,0.0165516,0.00423005,0.10565485,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p06__chibb22_m0p1__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.06,-0.1,0.0,0.02861783,0.02282519,16,2,0.08756121,0.11617904,0.02737139,0.01655867,0.00358822,0.10391759,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p08__chibb22_0__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.08,0.0,0.0,0.03549786,0.01639943,25,2,0.09096004,0.1264579,0.02429243,0.01047049,0.00455305,0.11103692,2,0,
chi12_2p8__chi13_2p8__chi23_2p8,chi12_2p8__chi13_2p8__chi23_2p8/om1_m0p4__om2_m0p42/chibb11_m0p08__chibb22_0p02__chibb12_0,2.8,2.8,2.8,-0.4,-0.42,-0.08,0.02,0.0,0.03827119,0.014685,29,2,0.09161723,0.12988842,0.02429298,0.00797907,0.00501945,0.11278307,2,0,
