phi1,phi2
0.5308806995627733,1.0901844923851267e-08
0.5670143660212367,1.0901844923851267e-08
0.5981449094316053,1.0901844923851267e-08
0.7087695190505934,1.0901844923851267e-08
0.8155028107432855,1.0901844923851267e-08
0.8922173641474078,1.0901844923851267e-08
0.9091249990875,1.0901844923851267e-08
0.915749998425,1.0901844923851267e-08
0.9258749974125,1.0901844923851267e-08
0.949999995,1.0901844923851267e-08
0.95749999425,1.0901844923851267e-08
0.9656249934375,1.0901844923851267e-08
0.9747499925249999,1.0901844923851267e-08
0.9783749921625,1.0901844923851267e-08
0.9968749903124999,1.0901844923851267e-08
5.3394927357417665e-08,1.109174815262401e-08
5.991009386113537e-07,1.109174815262401e-08
1.9724227361148533e-06,1.109174815262401e-08
6.273356959840373e-06,1.109174815262401e-08
1.2516992730317254e-05,1.109174815262401e-08
